YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2022,13,130796,2,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13069010402,1
2022,13,130797,1,1,4,2,2,1,2,3,2,3,2,2,3,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13063040625,1
2022,13,130798,1,1,4,2,2,1,1,6,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13121012000,1
2022,13,130799,1,1,4,2,1,1,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13089021226,1
2022,13,130800,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,13077170501,1
2022,13,130801,1,1,4,2,2,1,2,6,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13247060103,1
2022,13,130802,1,1,4,2,2,1,1,3,1,4,1,1,2,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13121011649,1
2022,13,130803,2,1,4,2,1,1,2,1,2,2,1,1,3,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13015960405,1
2022,13,130804,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,13163960200,1
2022,13,130805,1,1,4,2,2,1,2,2,3,4,2,1,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,13095011300,1
2022,13,130806,1,1,4,2,2,4,1,6,1,1,2,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13113140102,1
2022,13,130807,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,13089021823,1
2022,13,130808,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121010125,1
2022,13,130809,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13089021906,1
2022,13,130810,1,1,4,1,1,4,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13153021502,1
2022,13,130811,1,1,4,2,2,1,2,4,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13021012500,1
2022,13,130812,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13195020400,1
2022,13,130813,1,1,4,1,2,1,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13031110602,1
2022,13,130814,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13045910800,1
2022,13,130815,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13215001800,1
2022,13,130816,1,1,4,1,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,13003960200,1
2022,13,130817,1,1,4,2,2,1,2,2,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13103030309,1
2022,13,130818,1,1,4,2,2,1,2,2,2,3,2,1,2,2,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13089023446,1
2022,13,130819,1,1,4,1,2,4,2,6,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13011970300,1
2022,13,130820,1,1,4,2,2,4,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13089023448,1
2022,13,130821,1,1,4,2,2,1,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,13293010402,1
2022,13,130822,1,1,4,1,2,4,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13259950100,1
2022,13,130823,1,1,4,2,2,1,1,3,1,4,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13071970400,1
2022,13,130824,1,1,4,2,2,4,2,2,3,1,2,2,1,13,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13265010200,1
2022,13,130825,1,1,4,1,2,4,2,5,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13233010100,1
2022,13,130826,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13153020900,1
2022,13,130827,1,1,4,2,2,1,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13015960105,1
2022,13,130828,1,1,4,2,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13063040308,1
2022,13,130829,1,1,4,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,13063040410,1
2022,13,130830,1,1,4,1,2,1,2,3,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,13277960200,1
2022,13,130831,1,1,4,2,2,1,1,4,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13115001705,1
2022,13,130832,1,1,4,2,2,1,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13093970300,1
2022,13,130833,4,1,4,2,2,1,2,2,2,5,1,1,3,13,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13039010403,1
2022,13,130834,1,1,4,2,2,1,1,3,1,4,1,1,2,13,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,13113140206,1
2022,13,130835,1,1,4,2,2,1,2,6,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13057091101,1
2022,13,130836,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13191110101,1
2022,13,130838,1,1,4,1,2,4,2,5,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13313000301,1
2022,13,130839,1,1,4,2,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13151070216,1
2022,13,130840,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13125010100,1
2022,13,130841,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13241970102,1
2022,13,130842,1,1,4,2,2,1,2,5,3,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13015960702,1
2022,13,130843,1,1,4,2,2,1,2,3,2,5,1,2,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13089021916,1
2022,13,130844,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13119890101,1
2022,13,130845,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13121007808,1
2022,13,130846,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,13067030912,1
2022,13,130847,1,1,4,2,2,1,1,3,1,4,2,1,3,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13051004001,1
2022,13,130848,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13157010500,1
2022,13,130849,1,1,4,2,2,4,2,2,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13063040202,1
2022,13,130852,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13273120200,1
2022,13,130853,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13067031007,1
2022,13,130854,1,1,4,2,2,1,2,4,2,1,2,2,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13113140408,1
2022,13,130855,1,1,4,2,2,1,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,1,2,2,2,0,0,0,13031110500,1
2022,13,130856,1,1,4,1,2,4,2,4,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13199970600,1
2022,13,130857,1,1,4,1,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,13313000802,1
2022,13,130858,1,1,4,2,2,1,2,4,2,3,1,1,2,13,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,1,1,0,0,0,13297110505,1
2022,13,130859,1,1,4,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13067031320,1
2022,13,130860,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13067030278,1
2022,13,130861,1,1,4,1,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,13131950600,1
2022,13,130862,1,1,4,2,2,1,2,2,2,2,2,2,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,13121010534,1
2022,13,130863,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13085970204,1
2022,13,130864,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13077170102,1
2022,13,130865,1,1,4,1,2,1,1,3,1,4,2,2,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13087970100,1
2022,13,130866,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13183970101,1
2022,13,130868,1,1,4,1,2,1,2,2,2,2,2,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13073030503,1
2022,13,130869,1,1,4,1,2,4,2,3,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,13157010602,1
2022,13,130871,1,1,4,1,2,1,2,4,2,4,1,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,13315960400,1
2022,13,130872,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13089023311,1
2022,13,130873,1,1,4,2,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13047030305,1
2022,13,130874,1,1,4,2,2,1,2,3,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13095011300,1
2022,13,130877,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13089023213,1
2022,13,130878,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13079070201,1
2022,13,130879,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13051003400,1
2022,13,130880,1,1,4,2,2,1,1,4,1,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13121011435,1
2022,13,130881,1,1,4,2,2,1,2,3,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13021012700,1
2022,13,130882,2,1,4,2,2,1,1,3,1,4,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13047030404,1
2022,13,130883,1,1,4,2,2,1,2,4,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,0,0,0,13151070411,1
2022,13,130884,1,1,4,2,2,3,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13153021402,1
2022,13,130885,1,1,4,2,2,4,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121007500,1
2022,13,130886,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13055010501,1
2022,13,130887,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13135050621,1
2022,13,130888,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121006000,1
2022,13,130889,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13089023443,1
2022,13,130890,1,1,4,2,2,4,2,3,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121000501,1
2022,13,130891,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13241970202,1
2022,13,130892,1,1,4,2,2,4,2,6,2,1,1,2,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13223120208,1
2022,13,130893,1,1,4,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,13067031415,1
2022,13,130894,1,1,4,2,2,4,2,4,2,1,2,2,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13117130608,1
2022,13,130895,1,1,4,2,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13151070312,1
2022,13,130896,1,1,4,1,2,1,2,5,3,3,2,1,2,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13207050301,1
2022,13,130897,1,1,4,1,2,1,2,4,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13069010200,1
2022,13,130898,1,1,4,2,2,1,2,2,2,2,1,1,3,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13057090710,1
2022,13,130899,1,1,4,2,2,1,1,3,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,13117130415,1
2022,13,130900,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13097080515,1
2022,13,130901,1,1,4,1,2,3,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13273120400,1
2022,13,130902,1,1,4,1,2,1,2,3,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,13211010500,1
2022,13,130903,1,1,4,2,2,1,2,3,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13153021300,1
2022,13,130904,1,1,4,2,2,1,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13063040410,1
2022,13,130905,1,1,4,2,2,1,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,13115000100,1
2022,13,130906,1,1,4,2,2,1,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13313000103,1
2022,13,130907,1,1,4,1,2,1,2,4,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13157010400,1
2022,13,130909,1,1,4,2,2,1,2,4,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,0,0,0,13013180204,1
2022,13,130910,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,13247060312,1
2022,13,130911,1,1,4,2,2,1,2,6,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13135050556,1
2022,13,130912,1,1,4,1,2,4,2,5,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13319960300,1
2022,13,130913,1,1,4,1,2,4,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13073030404,1
2022,13,130914,1,1,4,2,2,1,1,4,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,13089023112,1
2022,13,130915,1,1,4,2,2,1,2,4,2,5,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13089023438,1
2022,13,130917,1,1,4,1,2,4,2,5,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13103030100,1
2022,13,130918,1,1,4,1,2,1,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,13217100202,1
2022,13,130919,1,1,4,2,2,4,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,13135050326,1
2022,13,130921,1,1,4,2,2,1,2,3,2,3,2,2,3,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13135050764,1
2022,13,130922,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13151070211,1
2022,13,130923,1,1,4,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,13015960407,1
2022,13,130926,1,1,4,1,2,1,2,3,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,13259950100,1
2022,13,130927,2,1,4,2,2,2,2,2,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13051010701,1
2022,13,130928,1,1,4,1,2,4,2,5,2,1,1,1,1,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13157010500,1
2022,13,130929,1,1,4,2,2,1,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13283960200,1
2022,13,130930,1,1,4,1,2,1,1,4,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,13167960201,1
2022,13,130931,1,1,4,2,2,1,2,5,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,13089023321,1
2022,13,130932,1,1,4,2,2,4,2,4,3,1,3,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13295020101,1
2022,13,130933,1,1,4,1,2,1,2,5,2,1,2,1,1,13,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13015960104,1
2022,13,130934,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13227050102,1
2022,13,130935,1,1,4,1,2,1,2,5,2,5,2,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13129970902,1
2022,13,130936,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13159010200,1
2022,13,130937,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13237960101,1
2022,13,130939,1,1,4,2,2,1,2,2,2,4,2,2,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13133950305,1
2022,13,130940,1,1,4,1,2,4,1,4,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13237960103,1
2022,13,130941,1,1,4,2,2,1,1,3,1,1,1,1,1,13,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13021013900,1
2022,13,130942,1,1,4,1,2,1,1,5,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13237960201,1
2022,13,130943,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13015960702,1
2022,13,130944,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13121005200,1
2022,13,130945,1,1,4,2,2,1,1,4,1,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,13017960300,1
2022,13,130946,1,1,4,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13071970400,1
2022,13,130947,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13115001706,1
2022,13,130948,1,1,4,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,13113140207,1
2022,13,130949,1,1,4,2,2,4,1,4,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121010530,1
2022,13,130950,2,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13121002500,1
2022,13,130951,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13063040423,1
2022,13,130952,1,1,4,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,13121010531,1
2022,13,130953,1,1,4,1,2,1,1,4,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,13237960204,1
2022,13,130954,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,13159010503,1
2022,13,130955,1,1,4,2,2,4,2,6,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,13015960802,1
